Unnamed: 0,page,rows,link,text,url,title
0,https://www.critica.com.pa/nacional?page=0,"<div class=""l8 m8 s12 col"">
<span class=""date""><i class=""fa fa-clock-o""> <span class=""date-display-single"" content=""2022-06-16T00:00:00-05:00"" datatype=""xsd:dateTime"" property=""dc:date"">Junio 16, 2022</span> </i></span>
<h5><a href=""/nacional/fueron-95-finalmente-los-candidatos-la-corte-631385"">Fueron 95 finalmente los candidatos a la Corte</a></h5>
<p>Unos 95 aspirantes presentaron documentación para ser magistrado de la Sala Segunda Penal de la Corte Suprema de Justicia. Los que tendrían mayor opción son Armando ...</p>
<ul class=""inline-list share-note"">
<li><div class=""share-text""><strong><i class=""fa fa-share-alt""></i></strong></div></li>
<li><a aria-label=""compartir en Facebook"" href=""https://www.facebook.com/sharer/sharer.php?u=http://www.critica.com.pa/nacional/fueron-95-finalmente-los-candidatos-la-corte-631385?fuente=facebook"" rel=""nofollow noopener noreferrer"" target=""_blank""><i class=""fa fa-facebook""></i></a></li>
<li><a aria-label=""compartir en Twitter"" href=""https://twitter.com/intent/tweet?original_referer=http://www.critica.com.pa
/nacional/fueron-95-finalmente-los-candidatos-la-corte-631385 &amp;tw_p=tweetbutton&amp;url=http://www.critica.com.pa/nacional/fueron-95-finalmente-los-candidatos-la-corte-631385&amp;via=Criticaenlinea&amp;text=Fueron 95 finalmente los candidatos a la Corte"" rel=""nofollow noopener noreferrer"" target=""_blank"" title=""compartir en Twitter""><i class=""fa fa-twitter""></i></a></li>
</ul>
</div>",https://www.critica.com.pa/nacional/fueron-95-finalmente-los-candidatos-la-corte-631385,"Unos 95 aspirantes presentaron documentación para ser magistrado de la Sala Segunda Penal de la Corte Suprema de Justicia.

Los que tendrían mayor opción son Armando Fuentes, Damarys Caballero de Almengor, Asunción Alonso, Greta Marchosky, Waleska Hormechea y Raúl Olmos.

Publicidad

La Comisión Especial de Evaluación iniciará hoy las entrevistas a los aspirantes, por el orden de postulación. Cada uno deberá hacer una presentación de 15 minutos, enfocada en credibilidad ante la comunidad por valores éticos y morales, idoneidad técnica y jurídica para el cargo, y compromiso con los Derechos Humanos y la Democracia, posteriormente deberán responder a las preguntas que hagan los miembros de la comisión.

La Comisión la integran: Aniano Pinzón, Elisa Suarez, Kathia Lorena Rodríguez, Eduardo Leblanc, Nelson Rojas, Rigoberto González, Luis De León Arias, Carlos Lee, María Cristina Chen, Ruby Ibarra Santana y Nigma Muñoz.

Contenido Premium: 0","
","
"
2,https://www.critica.com.pa/nacional?page=0,"<div class=""l8 m8 s12 col"">
<span class=""date""><i class=""fa fa-clock-o""> <span class=""date-display-single"" content=""2022-06-16T00:00:00-05:00"" datatype=""xsd:dateTime"" property=""dc:date"">Junio 16, 2022</span> </i></span>
<h5><a href=""/nacional/potabilizadora-de-chilibre-media-marcha-el-sabado-631383"">Potabilizadora de Chilibre a media marcha el sábado</a></h5>
<p>El IDAAN informó que la planta de Chilibre disminuirá el sábado su producción a un 50% por trabajos de interconexión del tanque de succión de ...</p>
<ul class=""inline-list share-note"">
<li><div class=""share-text""><strong><i class=""fa fa-share-alt""></i></strong></div></li>
<li><a aria-label=""compartir en Facebook"" href=""https://www.facebook.com/sharer/sharer.php?u=http://www.critica.com.pa/nacional/potabilizadora-de-chilibre-media-marcha-el-sabado-631383?fuente=facebook"" rel=""nofollow noopener noreferrer"" target=""_blank""><i class=""fa fa-facebook""></i></a></li>
<li><a aria-label=""compartir en Twitter"" href=""https://twitter.com/intent/tweet?original_referer=http://www.critica.com.pa
/nacional/potabilizadora-de-chilibre-media-marcha-el-sabado-631383 &amp;tw_p=tweetbutton&amp;url=http://www.critica.com.pa/nacional/potabilizadora-de-chilibre-media-marcha-el-sabado-631383&amp;via=Criticaenlinea&amp;text=Potabilizadora de Chilibre a media marcha el sábado"" rel=""nofollow noopener noreferrer"" target=""_blank"" title=""compartir en Twitter""><i class=""fa fa-twitter""></i></a></li>
</ul>
</div>",https://www.critica.com.pa/nacional/potabilizadora-de-chilibre-media-marcha-el-sabado-631383,"El IDAAN informó que la planta de Chilibre disminuirá el sábado su producción a un 50% por trabajos de interconexión del tanque de succión de Aguas Claras al nuevo módulo como parte del proyecto de ampliación que aportará 15 millones de galones diarios a la potabilizadora.

Los trabajos que involucra la participación de buzos para retirar las bridas que se instalaron en la fase anterior, se han programado en horario de 6: 00 a.m. a 2:00 p.m. y afectará el suministro con baja presión en los puntos bajos de la ciudad de Panamá y falta de agua potable en los puntos altos como: vía Tumba Muerto, vía Transístmica, Clayton, La Locería, Betania, Los Ángeles, Miraflores, Altos de Miraflores, Dos Mares, Villa de La Fuente 1 y 2, Santa María, Hato Pintado, San Francisco, Carrasquilla, Bella Vista, Altos de Panamá, Río Abajo, Parque Lefevre, Pueblo Nuevo, El Cangrejo y El Dorado.

Publicidad

También, se verán afectados los puntos altos del distrito de San Miguelito, Panamá Norte desde Las Cumbres hasta Buena Vista y todos los sectores alejados de la red que comprenden Panamá Este desde Pedregal hasta la Siesta de Tocumen.

Como parte de las acciones de contingencia se pondrá en funcionamiento un operativo para abastecer a los Hospitales, Policlínicas y Centros de Salud a través de camiones cisternas. Además, se ampliará la cobertura de la planta potabilizadora de Miraflores para garantizar el suministro al Complejo Hospitalario Metropolitano Dr. Arnulfo Arias Madrid, Hospital Santa Fe, Hospital Santo Tomás, Hospital Nacional y Hospital Oncológico.

Contenido Premium: 0","
","
"
4,https://www.critica.com.pa/nacional?page=0,"<div class=""l8 m8 s12 col"">
<span class=""date""><i class=""fa fa-clock-o""> <span class=""date-display-single"" content=""2022-06-16T00:00:00-05:00"" datatype=""xsd:dateTime"" property=""dc:date"">Junio 16, 2022</span> </i></span>
<h5><a href=""/nacional/un-20-de-panamenos-sin-vacunarse-contra-el-covid-19-631381"">Un 20% de panameños sin vacunarse contra el Covid-19</a></h5>
<p>Un 20% de los panameños no se han vacunado contra el Covid-19, reveló la directora del Programa Ampliado de Inmunización (PAI), Itzel de Hewitt,Panamá registra ...</p>
<ul class=""inline-list share-note"">
<li><div class=""share-text""><strong><i class=""fa fa-share-alt""></i></strong></div></li>
<li><a aria-label=""compartir en Facebook"" href=""https://www.facebook.com/sharer/sharer.php?u=http://www.critica.com.pa/nacional/un-20-de-panamenos-sin-vacunarse-contra-el-covid-19-631381?fuente=facebook"" rel=""nofollow noopener noreferrer"" target=""_blank""><i class=""fa fa-facebook""></i></a></li>
<li><a aria-label=""compartir en Twitter"" href=""https://twitter.com/intent/tweet?original_referer=http://www.critica.com.pa
/nacional/un-20-de-panamenos-sin-vacunarse-contra-el-covid-19-631381 &amp;tw_p=tweetbutton&amp;url=http://www.critica.com.pa/nacional/un-20-de-panamenos-sin-vacunarse-contra-el-covid-19-631381&amp;via=Criticaenlinea&amp;text=Un 20% de panameños sin vacunarse contra el Covid-19"" rel=""nofollow noopener noreferrer"" target=""_blank"" title=""compartir en Twitter""><i class=""fa fa-twitter""></i></a></li>
</ul>
</div>",https://www.critica.com.pa/nacional/un-20-de-panamenos-sin-vacunarse-contra-el-covid-19-631381,"Un 20% de los panameños no se han vacunado contra el Covid-19, reveló la directora del Programa Ampliado de Inmunización (PAI), Itzel de Hewitt,

Panamá registra 896,924 casos acumulados de Covid-19, de los cuales 2,080 son contagios nuevos. Ayer se reportaron dos decesos para elevar a 8,314 los fallecidos a lo largo de la pandemia.

Publicidad

La positividad tras 11,133 pruebas fue de 18.7%.

Itzel de Hewittt indicó que las estadísticas de vacunación a nivel nacional en primer refuerzo son del 80% y del segundo refuerzo 71.9 % y que existe un 20% de la población que aún no está vacunada.

Hasta el 19 de junio, se aplicará la tercera dosis a mayores de 12 años, en los circuitos 2-1, 2-2- y 9-4. Los puestos de vacunación son el centro materno infantil del Valle, centro de Salud de Río Hato, centro materno infantil de Antón, centro de Salud de Río Jesús, Centro de Salud de Montijo, Centro de Salud de Atalaya y Centro de Salud de Mariato.

Los casos activos de Covid-19 suman 21,130 en todo el país. 20,820 están en aislamiento domiciliario, 33 en hoteles y 277 hospitalizados: 243 salas y 34 en cuidados intensivos.

Los corregimientos con mayor cantidad de casos positivos hoy son: Juan Díaz con 86 casos; San Francisco 85; Rufina Alfaro 75, Betania 66 y Bella Vista 63 casos.

Contenido Premium: 0","
","
"
8,https://www.critica.com.pa/nacional?page=0,"<div class=""l8 m8 s12 col"">
<span class=""date""><i class=""fa fa-clock-o""> <span class=""date-display-single"" content=""2022-06-16T00:00:00-05:00"" datatype=""xsd:dateTime"" property=""dc:date"">Junio 16, 2022</span> </i></span>
<h5><a href=""/nacional/estudiante-panamena-de-ingenieria-destaca-en-la-nasa-631377"">Estudiante panameña de ingeniería destaca en la NASA</a></h5>
<p>La estudiante de la Escuela Ingeniería de la Universidad Latina de Panamá, Krystel Villarreta, tuvo la oportunidad de ser la única seleccionada a nivel mundial ...</p>
<ul class=""inline-list share-note"">
<li><div class=""share-text""><strong><i class=""fa fa-share-alt""></i></strong></div></li>
<li><a aria-label=""compartir en Facebook"" href=""https://www.facebook.com/sharer/sharer.php?u=http://www.critica.com.pa/nacional/estudiante-panamena-de-ingenieria-destaca-en-la-nasa-631377?fuente=facebook"" rel=""nofollow noopener noreferrer"" target=""_blank""><i class=""fa fa-facebook""></i></a></li>
<li><a aria-label=""compartir en Twitter"" href=""https://twitter.com/intent/tweet?original_referer=http://www.critica.com.pa
/nacional/estudiante-panamena-de-ingenieria-destaca-en-la-nasa-631377 &amp;tw_p=tweetbutton&amp;url=http://www.critica.com.pa/nacional/estudiante-panamena-de-ingenieria-destaca-en-la-nasa-631377&amp;via=Criticaenlinea&amp;text=Estudiante panameña de ingeniería destaca en la NASA"" rel=""nofollow noopener noreferrer"" target=""_blank"" title=""compartir en Twitter""><i class=""fa fa-twitter""></i></a></li>
</ul>
</div>",https://www.critica.com.pa/nacional/estudiante-panamena-de-ingenieria-destaca-en-la-nasa-631377,"La estudiante de la Escuela Ingeniería de la Universidad Latina de Panamá, Krystel Villarreta, tuvo la oportunidad de ser la única seleccionada a nivel mundial de los Global Winners 2021 por ser una de las ganadoras en conjunto con su equipo científico del reto Space Apps Challenge 2021, organizado por la NASA.

La misión de los Global Winners, denominado Horizon 2022, es permitir a los representantes de diversas comunidades y organizaciones internacionales a realizar investigaciones sobre un vuelo parabólico de gravedad cero.

Publicidad

El alcance de esta actividad traspasa las fronteras para compartir el conocimiento, es por eso que la NASA Space Apps & Second Muse se unieron previamente con Aurelia Institute, organización sin fines de lucro que tiene pilares duales en la investigación, el desarrollo del hábitat y educación espacial, para ofrecer la oportunidad de asociación Zero-G a otros programas destacados de divulgación STEAM.

Contenido Premium: 0","
","
"
9,https://www.critica.com.pa/nacional?page=0,"<div class=""l8 m8 s12 col"">
<span class=""date""><i class=""fa fa-clock-o""> <span class=""date-display-single"" content=""2022-06-16T00:00:00-05:00"" datatype=""xsd:dateTime"" property=""dc:date"">Junio 16, 2022</span> </i></span>
<h5><a href=""/nacional/panama-llevas-8-semanas-con-positividad-del-covid-por-arriba-del-5-631376"">Panamá llevas 8 semanas con positividad del Covid por arriba del 5%</a></h5>
<p>Desde la Semana 15 del año, Panamá ha superado la positividad del 5. 5% del Covid-19 alcanzado 21. 9% en la Semana 19, 22. 8% en la Semana ...</p>
<ul class=""inline-list share-note"">
<li><div class=""share-text""><strong><i class=""fa fa-share-alt""></i></strong></div></li>
<li><a aria-label=""compartir en Facebook"" href=""https://www.facebook.com/sharer/sharer.php?u=http://www.critica.com.pa/nacional/panama-llevas-8-semanas-con-positividad-del-covid-por-arriba-del-5-631376?fuente=facebook"" rel=""nofollow noopener noreferrer"" target=""_blank""><i class=""fa fa-facebook""></i></a></li>
<li><a aria-label=""compartir en Twitter"" href=""https://twitter.com/intent/tweet?original_referer=http://www.critica.com.pa
/nacional/panama-llevas-8-semanas-con-positividad-del-covid-por-arriba-del-5-631376 &amp;tw_p=tweetbutton&amp;url=http://www.critica.com.pa/nacional/panama-llevas-8-semanas-con-positividad-del-covid-por-arriba-del-5-631376&amp;via=Criticaenlinea&amp;text=Panamá llevas 8 semanas con positividad del Covid por arriba del 5%"" rel=""nofollow noopener noreferrer"" target=""_blank"" title=""compartir en Twitter""><i class=""fa fa-twitter""></i></a></li>
</ul>
</div>",https://www.critica.com.pa/nacional/panama-llevas-8-semanas-con-positividad-del-covid-por-arriba-del-5-631376,"Desde la Semana 15 del año, Panamá ha superado la positividad del 5.5% del Covid-19 alcanzado 21.9% en la Semana 19, 22.8% en la Semana 21 y 20.5% en la Semana 23.

También se advierte que desde la Semana 19 los fallecidos continúan en aumento progresivo, reportando 29 en la Semana 23 para un incremento del 11.5% en comparación con la Semana 21.

Publicidad

En cuatro provincias se muestra incremento positivo en la incidencia acumulada de casos en en las últimas dos semanas: Colón:incidencia 201.5 ( .9%); Bocas del Toro 50.5 ( .8%), Darién 145.8 ( .4%) y la comarca NgäbeBugle 7.2 ( ,5%). En el resto de las provincias se tiene descenso: Herrera 470.9 (-73.5%),Los Santos 145.8 (-72.2%), Coclé 487.1 (-53.1%), Veraguas 373.3 (-24,0%), Panamá Oeste 479.5 (-16.2%), Chiriquí 422.9 (- 11.5%); Panamá 525.4 y Guna Yala 82.7, ambas presentando leve disminución del 4.6%.

Además la OPS informó que se está detectando un caso positivo de coronavirus por cada cinco pruebas aplicadas.

Contenido Premium: 0","
","
"
12,https://www.critica.com.pa/nacional?page=0,"<div class=""l8 m8 s12 col"">
<span class=""date""><i class=""fa fa-clock-o""> <span class=""date-display-single"" content=""2022-06-15T18:15:00-05:00"" datatype=""xsd:dateTime"" property=""dc:date"">Junio 15, 2022</span> </i></span>
<h5><a href=""/nacional/se-eliminaran-los-cheques-desde-agosto-2022-631371"">Se eliminarán los cheques desde agosto 2022</a></h5>
<p>Para el contralor Gerardo Solís, “este paso se concreta con el aprovechamiento adecuado de las nuevas tecnologías”</p>
<ul class=""inline-list share-note"">
<li><div class=""share-text""><strong><i class=""fa fa-share-alt""></i></strong></div></li>
<li><a aria-label=""compartir en Facebook"" href=""https://www.facebook.com/sharer/sharer.php?u=http://www.critica.com.pa/nacional/se-eliminaran-los-cheques-desde-agosto-2022-631371?fuente=facebook"" rel=""nofollow noopener noreferrer"" target=""_blank""><i class=""fa fa-facebook""></i></a></li>
<li><a aria-label=""compartir en Twitter"" href=""https://twitter.com/intent/tweet?original_referer=http://www.critica.com.pa
/nacional/se-eliminaran-los-cheques-desde-agosto-2022-631371 &amp;tw_p=tweetbutton&amp;url=http://www.critica.com.pa/nacional/se-eliminaran-los-cheques-desde-agosto-2022-631371&amp;via=Criticaenlinea&amp;text=Se eliminarán los cheques desde agosto 2022"" rel=""nofollow noopener noreferrer"" target=""_blank"" title=""compartir en Twitter""><i class=""fa fa-twitter""></i></a></li>
</ul>
</div>",https://www.critica.com.pa/nacional/se-eliminaran-los-cheques-desde-agosto-2022-631371,"A partir de la primera quincena de agosto de 2022, el pago de salarios a los servidores públicos se realizará a través del Sistema de Pago Electrónico con lo que se cierra un largo ciclo tradicional de pagos de sueldo mediante cheques, confirmó el Director Nacional de Métodos y Sistemas de Contabilidad de esta entidad fiscalizadora, Felipe Almanza.

Para el contralor Gerardo Solís, “este paso se concreta con el aprovechamiento adecuado de las nuevas tecnologías” que brinda el sistema bancario nacional para facilitar su atención al cliente, tanto del sector público como del sector privado.

Publicidad

Anualmente el Sistema de Pago de Sueldo del Gobierno Central emite alrededor de 500 mil cheques y, de ese volumen, 250 mil son en concepto de sueldos lo que genera una serie de costos quincenales para la Contraloría y las diferentes tesorerías institucionales. Debido a esto se decidió cambiar para la primera quincena del mes de agosto, el sistema de pago de cheque a modo electrónico.

Con este cambio la Contraloría recomienda a las diferentes instituciones que soliciten a todos sus funcionarios la apertura de una cuenta con un banco de la localidad para recibir el pago electrónico.

En el caso de los nuevos nombramientos se solicita que cada expediente de nombramiento incluya una cuenta bancaria que le permita al funcionario recibir el pago electrónico.

Con esta iniciativa ahorraremos recursos en términos de logística, recursos humanos, papelería y todo aquello que implique erogación del sector público, en el medio físico que se llama papel. Esperamos que el sector público apoye el cambio para que, de esa manera, podamos cumplir con lo programado para el 2022.

Contenido Premium: 0","
","
"
16,https://www.critica.com.pa/nacional?page=1,"<div class=""l8 m8 s12 col"">
<span class=""date""><i class=""fa fa-clock-o""> <span class=""date-display-single"" content=""2022-06-15T17:45:00-05:00"" datatype=""xsd:dateTime"" property=""dc:date"">Junio 15, 2022</span> </i></span>
<h5><a href=""/nacional/suman-95-candidatos-magistrados-de-corte-suprema-de-justicia-631367"">Suman 95 candidatos a magistrados de Corte Suprema de Justicia</a></h5>
<p>Un total de 95 aspirantes han presentado su documentación en la Procuraduría de la Administración, para aspirar a ocupar el cargo de Magistrada/o de la Corte Suprema de Justicia.</p>
<ul class=""inline-list share-note"">
<li><div class=""share-text""><strong><i class=""fa fa-share-alt""></i></strong></div></li>
<li><a aria-label=""compartir en Facebook"" href=""https://www.facebook.com/sharer/sharer.php?u=http://www.critica.com.pa/nacional/suman-95-candidatos-magistrados-de-corte-suprema-de-justicia-631367?fuente=facebook"" rel=""nofollow noopener noreferrer"" target=""_blank""><i class=""fa fa-facebook""></i></a></li>
<li><a aria-label=""compartir en Twitter"" href=""https://twitter.com/intent/tweet?original_referer=http://www.critica.com.pa
/nacional/suman-95-candidatos-magistrados-de-corte-suprema-de-justicia-631367 &amp;tw_p=tweetbutton&amp;url=http://www.critica.com.pa/nacional/suman-95-candidatos-magistrados-de-corte-suprema-de-justicia-631367&amp;via=Criticaenlinea&amp;text=Suman 95 candidatos a magistrados de Corte Suprema de Justicia"" rel=""nofollow noopener noreferrer"" target=""_blank"" title=""compartir en Twitter""><i class=""fa fa-twitter""></i></a></li>
</ul>
</div>",https://www.critica.com.pa/nacional/suman-95-candidatos-magistrados-de-corte-suprema-de-justicia-631367,"Un total de 95 aspirantes han presentado su documentación en la Procuraduría de la Administración, para aspirar a ocupar el cargo de Magistrada/o de la Corte Suprema de Justicia.

1. Margarita Camargo Cerceño

2. Juan Francisco Castillo Canto

Publicidad

3. César Román Tello Solano

4. Grisell María de Lourdes Mojica Aguilar

5. Gustavo Roberto Romero-Duque Alvarado

6. Manuel Eduardo Bermúdez Meana

7. Raúl Enrique Olmos Espino

8. Jacob Alonso Orribarra

9. Isis Omaris Joseh Garzón

10. Gilberto Enrique Estrada De Icaza

11. Damarys Itzel Caballero Núñez de Almengor

12. Dario Ernesto Solís García

13. Edgar Enrique López Santamaría

14. Cristina Ciniglio De Vincenti

15. Asunción María Alonso Mojica

16. Lorena Magaly Hernández Valdés

17. Adrián Jesús Castillo Estribi

18. Angel Luis Álvarez Torres

19. Paulo Agustín Vega Batista

20. Javier Antonio Rodríguez Ortega

21. Sonia Wilson Chen

22. Leonor Samudio Córdoba

23. Eimy Michelle Sánchez Jaén

24. Luis Guillermo Zúñiga Araúz

25. Sthephanie Caballero Pineda

26. Jorge Carlos Vega Bogantes

27. Ariadne Maribel García Angulo

28. Edwin Roberto Guardia Alvarado

29. Mauricio Sebastián Marín Acosta

30. Greta Mary Ann Marchosky Pacheco de Turner

31. Martín Jesús Molina Rivera

32. Víctor Manuel Caicedo Atencio

33. Yanela Admaris Romero Agrelli

34. Dionicio Rodríguez Rodríguez

35. Basilio Enrique González Espinosa

36. Edwin Juárez Duarte

37. Luis Angel Hernández Urieta

38. Raúl Leonel Urriola Caballero

39. Emixse Victoria Soriano Martínez

40. Rúben Darío Royo Bermúdez

41. Maruquel Desirée Castroverde Crosthwaite

42. José Dídimo Escobar Concepción

43. Fernando Augusto Cajar Coloma

44. Franklin Alberto DeGracia Pardo

45. Julia Elena Sáenz González

46. Luther George Timm Peralta

47. Rita Silvia Hylton Theodine

48. Nora Mariely Martínez Sánchez

49. Edwin Jesús Sanjur Santamaría

50. Oriel Arnulfo Diaz Barés

51. Benito Vega González

52. Jorge Zúñiga Sánchez

53. Héctor Amilkar Zarzavilla Pérez

54. Armando Alonso Fuentes Rodríguez

55. Arnulfo René Ávila Magallanes

56. Boris Fernando Quintero Obregón

57. Pablo Chen Vallarino

58. Esteban Ramón Poveda Huertas

59. Hipólito Gill Suazo

60. Kathia Nadiuska Quiel Carreira

61. Víctor Manuel Aldana Aparicio

62. Edgardo Barahona Ballesteros

63. Adrián José Hernández

64. Edith Guizado Bonilla

65. Baloisa Enereida Marquínez Morán

66. Juan Antonio Ruiz Garcia

67. José Ricardo Lara Polanco

68. Juan Domingo Ibarra Esquivel

69. Norma Edilsa Vernaza Villar

70. José Abel Almengor Echeverría

71. Julio César Cubillas Beitia

72. Donají Mitzila Arosemena

73. José Guillermo Broce Brandao

74. Miriam Haydée Jaén Jiménez de Salinas

75. Elkis Jhaday Martínez Agrazal

76. Javier Alexis Rivera Cedeño

77. Evyn Celso Arcia González

78. Carlos Ramiro González Caballero

79. Kathia Desiree Rodríguez Alvarado

80. Yiles Zoiné Pittí Atencio

81. Gustavo Alexis De Gracia Moreno

82. Giovannina Dayanara Antinori Camacho

83. Miguel Ángel Delgado Bravo

84. Nelvin Ahmed Chettani Giusti

85. Judith Ester Cossú Admadé de Herrera

86. Salvador Domínguez Barrios

87. Gladys Estela Moreno Peralta

88. Manuel Alonso Succari Halphen

89. Janeth Itzel Torres Herrera

90. Admiralda Del Carmen Miller Araúz

91. Waleska Rubiela Hormechea Beluche

92. Miguel Andrés Severino Bejarano

93. Jorge Luis De La Torre Franco

94. Jacob Carrera Spooner

95. José Israel Correa García

Contenido Premium: 0","
","
"
23,https://www.critica.com.pa/nacional?page=1,"<div class=""l8 m8 s12 col"">
<span class=""date""><i class=""fa fa-clock-o""> <span class=""date-display-single"" content=""2022-06-15T12:00:00-05:00"" datatype=""xsd:dateTime"" property=""dc:date"">Junio 15, 2022</span> </i></span>
<h5><a href=""/nacional/estudiante-panamena-de-ingenieria-se-luce-y-es-escogida-por-la-nasa-631337"">Estudiante panameña de ingeniería se luce y es escogida por la NASA</a></h5>
<p>La misión de los Global Winners, denominado Horizon 2022, es permitir a los representantes de diversas comunidades y organizaciones internacionales a realizar investigaciones sobre un vuelo parabólico de gravedad cero.</p>
<ul class=""inline-list share-note"">
<li><div class=""share-text""><strong><i class=""fa fa-share-alt""></i></strong></div></li>
<li><a aria-label=""compartir en Facebook"" href=""https://www.facebook.com/sharer/sharer.php?u=http://www.critica.com.pa/nacional/estudiante-panamena-de-ingenieria-se-luce-y-es-escogida-por-la-nasa-631337?fuente=facebook"" rel=""nofollow noopener noreferrer"" target=""_blank""><i class=""fa fa-facebook""></i></a></li>
<li><a aria-label=""compartir en Twitter"" href=""https://twitter.com/intent/tweet?original_referer=http://www.critica.com.pa
/nacional/estudiante-panamena-de-ingenieria-se-luce-y-es-escogida-por-la-nasa-631337 &amp;tw_p=tweetbutton&amp;url=http://www.critica.com.pa/nacional/estudiante-panamena-de-ingenieria-se-luce-y-es-escogida-por-la-nasa-631337&amp;via=Criticaenlinea&amp;text=Estudiante panameña de ingeniería se luce y es escogida por la NASA"" rel=""nofollow noopener noreferrer"" target=""_blank"" title=""compartir en Twitter""><i class=""fa fa-twitter""></i></a></li>
</ul>
</div>",https://www.critica.com.pa/nacional/estudiante-panamena-de-ingenieria-se-luce-y-es-escogida-por-la-nasa-631337,"Krystel Villarreta, estudiante de la Escuela Ingeniería de la Universidad Latina de Panamá, es una joven muy exitosa y tuvo la oportunidad de ser la única seleccionada a nivel mundial de los Global Winners 2021, por ser una de las ganadoras en conjunto con su equipo científico del reto Space Apps Challenge 2021.

LEE TAMBIÉN: Sinaproc advierte de paso de la Onda Tropical # 8

Publicidad

Esto fue organizado por la Administración Nacional de Aeronáutica y el Espacio de los Estados Unidos (NASA).

La misión de los Global Winners, denominado Horizon 2022, es permitir a los representantes de diversas comunidades y organizaciones internacionales a realizar investigaciones sobre un vuelo parabólico de gravedad cero.

Debido a que el alcance de esta actividad traspasa las fronteras para compartir el conocimiento, la NASA Space Apps & Second Muse se unieron previamente con Aurelia Institute, una organización sin fines de lucro que tiene pilares duales en la investigación, el desarrollo del hábitat y educación espacial, para ofrecer la oportunidad de asociación Zero-G a otros programas destacados de divulgación STEAM.

Esto es un motivo de gran orgullo para Panamá, además, para la comunidad universitaria es un gran logro que estudiantes panameños logren desarrollar experiencias en su área académica a nivel internacional.

Contenido Premium: 0","
","
"
27,https://www.critica.com.pa/nacional?page=1,"<div class=""l8 m8 s12 col"">
<span class=""date""><i class=""fa fa-clock-o""> <span class=""date-display-single"" content=""2022-06-15T09:00:00-05:00"" datatype=""xsd:dateTime"" property=""dc:date"">Junio 15, 2022</span> </i></span>
<h5><a href=""/nacional/potabilizadora-de-chilibre-operara-al-50-este-sabado-631328"">Potabilizadora de Chilibre operará al 50% este sábado</a></h5>
<p>Manifestó que aunque las labores se realizarán en un corto tiempo , los usuarios de puntos altos de la ciudad capital y el distrito de San Miguelito serán afectados en el suministro.</p>
<ul class=""inline-list share-note"">
<li><div class=""share-text""><strong><i class=""fa fa-share-alt""></i></strong></div></li>
<li><a aria-label=""compartir en Facebook"" href=""https://www.facebook.com/sharer/sharer.php?u=http://www.critica.com.pa/nacional/potabilizadora-de-chilibre-operara-al-50-este-sabado-631328?fuente=facebook"" rel=""nofollow noopener noreferrer"" target=""_blank""><i class=""fa fa-facebook""></i></a></li>
<li><a aria-label=""compartir en Twitter"" href=""https://twitter.com/intent/tweet?original_referer=http://www.critica.com.pa
/nacional/potabilizadora-de-chilibre-operara-al-50-este-sabado-631328 &amp;tw_p=tweetbutton&amp;url=http://www.critica.com.pa/nacional/potabilizadora-de-chilibre-operara-al-50-este-sabado-631328&amp;via=Criticaenlinea&amp;text=Potabilizadora de Chilibre operará al 50% este sábado"" rel=""nofollow noopener noreferrer"" target=""_blank"" title=""compartir en Twitter""><i class=""fa fa-twitter""></i></a></li>
</ul>
</div>",https://www.critica.com.pa/nacional/potabilizadora-de-chilibre-operara-al-50-este-sabado-631328,"Panamá- La planta potabilizadora ""Federico Guardia Conte"", ubicada en Chilibre, operará en un 50% de capacidad este sábado, 18 de junio, por trabajos de interconexión del tanque de succión de Aguas Claras al nuevo módulo como parte del proyecto de ampliación

LEE TAMBIÉN: LAS ULTIMAS NOTICIAS AQUÍ

Publicidad

El director del Instituto de Acueductos y Alcantarillados Nacionales (IDAAN), Juan Antonio Ducreau, confirmó el desarrollo de estos trabajos en un horario de 6 de la mañana a 2 de la tarde.

Manifestó que aunque las labores se realizarán en un corto tiempo , los usuarios de puntos altos de la ciudad capital y el distrito de San Miguelito serán afectados en el suministro.

Explicó que esta ampliación se ejecuta a un costado de las instalaciones existentes, consiste en un nuevo módulo para la potabilización del sistema de tratamiento de agua y lodos de proceso, el cual pretende garantizar un suministro ininterrumpido a la población.

La obra presenta una inversión de $36,973,504.78, buscará incrementar la producción de agua potable en 15 millones de galones diarios y beneficiar más de 150 mil habitantes del distrito de Panamá.

#Metro:!!️Planta potabilizadora Federico Guardia Conte de Chilibre operará al 50% por trabajos de interconexión del nuevo módulo el sábado 18 de junio. @311Panama #IDAANinforma pic.twitter.com/7sXH2dulpv — IDAAN (@IDAANinforma) June 15, 2022

Contenido Premium: 0","
","
"
